"time","anomaly"
20060901,1.30402,
20061001,1.4813,
20061101,1.29253,
20061201,0.428828,
20070101,0.129058,
20070201,-0.016786,
20070301,0.400836,
20070401,0.393723,
20070501,0.492045,
20070601,0.401659,
20070701,0.286453,
20070801,0.339207,
20070901,0.903971,
20071001,0.483568,
20071101,0.0211761,
20071201,-0.495747,
20080101,-0.132015,
20080201,-0.255534,
20080301,0.287261,
20080401,0.00419645,
20080501,0.369423,
20080601,0.653925,
20080701,0.768002,
20080801,0.630195,
20080901,0.195608,
20081001,0.160578,
20081101,-0.183433,
20081201,-0.238673,
20090101,-0.205614,
20090201,0.347634,
20090301,0.663914,
20090401,0.203531,
20090501,0.468023,
20090601,0.189763,
20090701,-0.0797832,
20090801,0.118813,
20090901,-0.112758,
20091001,0.0511371,
20091101,-0.169323,
20091201,0.325564,
20100101,0.380457,
20100201,-0.0493596,
20100301,0.25165,
20100401,0.463873,
20100501,-0.391059,
20100601,0.00822868,
20100701,-0.143635,
20100801,-0.443668,
20100901,-0.93042,
20101001,-0.957482,
20101101,-0.333663,
20101201,-0.202281,
20110101,-0.0335429,
20110201,-0.0953943,
20110301,0.30241,
20110401,0.371523,
20110501,0.215341,
20110601,0.125174,
20110701,0.356142,
20110801,0.488104,
20110901,0.882487,
20111001,0.526171,
20111101,0.128199,
20111201,-0.065702,
20120101,0.130092,
20120201,-0.228556,
20120301,0.227455,
20120401,0.0345168,
20120501,0.222559,
20120601,0.0547045,
20120701,0.288725,
20120801,1.08246,
20120901,0.87831,
20121001,0.490705,
20121101,0.304233,
20121201,0.120919,
20130101,-0.133003,
20130201,-0.127017,
20130301,0.0335961,
20130401,-0.0828292,
20130501,-0.435815,
20130601,-0.473119,
20130701,-0.690884,
20130801,-0.322572,
20130901,-0.235092,
20131001,-0.0792864,
20131101,-0.00451084,
20131201,-0.272773,
20140101,-0.137686,
20140201,-0.0844132,
20140301,-0.406672,
20140401,-0.113507,
20140501,0.153876,
20140601,-0.275489,
20140701,-0.474953,
20140801,-0.57821,
20140901,-0.37686,
20141001,0.222671,
20141101,0.202258,
20141201,-0.379902,
20150101,-0.520621,
20150201,-0.685362,
20150301,-0.0323819,
20150401,0.294545,
20150501,0.475049,
20150601,0.381396,
20150701,0.293715,
20150801,0.56116,
20150901,0.93634,
20151001,0.894391,
20151101,0.775602,
20151201,-0.0886116,
20160101,-0.639244,
20160201,-0.512397,
20160301,-0.102481,
20160401,-0.0256989,
20160501,-0.148576,
20160601,-0.731624,
20160701,-1.27068,
20160801,-0.776259,
20160901,-1.31478,
20161001,-0.807277,
20161101,-0.443256,
20161201,-0.389968,
20170101,-0.252506,
20170201,0.242669,
20170301,0.153014,
20170401,0.628392,
20170501,0.90349,
20170601,0.520766,
20170701,0.529978,
20170801,0.744979,
20170901,0.285854,
20171001,0.144219,
20171101,-0.0406366,
20171201,-0.278974,
20180101,-0.24449,
20180201,0.490424,
20180301,0.162804,
20180401,0.319556,
20180501,0.548612,
20180601,0.142676,
20180701,0.552187,
20180801,0.401456,
20180901,0.973136,
20181001,0.64186,
20181101,0.853048,
20181201,0.290652,
20190101,0.080341,
20190201,-0.0203452,
20190301,0.119292,
20190401,0.0909206,
20190501,1.11277,
20190601,0.665328,
20190701,0.609227,
20190801,1.57914,
20190901,1.30585,
20191001,2.22627,
