"time","anomaly"
19861008,-0.151206,
19861015,-0.375267,
19861022,-0.536129,
19861029,-0.441328,
19861105,-0.485947,
19861112,-0.555668,
19861119,-0.471606,
19861126,-0.343733,
19861203,-0.615977,
19861210,-1.00916,
19861217,-1.25771,
19861224,-0.97418,
19861231,-0.673722,
19870107,-0.52898,
19870114,-0.338876,
19870121,-0.241325,
19870128,-0.228492,
19870204,-0.254029,
19870211,-0.405173,
19870218,-0.43172,
19870225,-0.141689,
19870304,0.114748,
19870311,0.172749,
19870318,0.614926,
19870325,0.680456,
19870401,0.237179,
19870408,0.138828,
19870415,0.587655,
19870422,0.7589,
19870429,0.801322,
19870506,0.483895,
19870513,0.285404,
19870520,0.501078,
19870527,0.621868,
19870603,0.805056,
19870610,0.896249,
19870617,0.991376,
19870624,0.951448,
19870701,0.685238,
19870708,0.456508,
19870715,0.503158,
19870722,0.574687,
19870729,0.601342,
19870805,0.753755,
19870812,0.745563,
19870819,0.413232,
19870826,0.370322,
19870902,0.332365,
19870909,0.222276,
19870916,0.21784,
19870923,0.230589,
19870930,0.314105,
19871007,0.496239,
19871014,0.424564,
19871021,0.360778,
19871028,0.125713,
19871104,-0.208809,
19871111,-0.109477,
19871118,-0.0725591,
19871125,0.197553,
19871202,0.416017,
19871209,0.450785,
19871216,0.51573,
19871223,0.699563,
19871230,0.378918,
19880106,-0.445196,
19880113,-0.497232,
19880120,-0.667089,
19880127,-0.76161,
19880203,-0.726374,
19880210,-0.930368,
19880217,-0.776386,
19880224,-0.573033,
19880302,-0.421793,
19880309,-0.354435,
19880316,-0.255446,
19880323,-0.122714,
19880330,-0.191399,
19880406,-0.0890589,
19880413,0.143171,
19880420,0.350544,
19880427,0.531938,
19880504,0.3139,
19880511,0.0915036,
19880518,-0.255624,
19880525,-0.616922,
19880601,-0.402851,
19880608,0.13054,
19880615,0.194393,
19880622,-0.0124583,
19880629,0.0249363,
19880706,0.0175607,
19880713,-0.14303,
19880720,0.0484351,
19880727,0.183829,
19880803,-0.209936,
19880810,-0.356489,
19880817,-0.323278,
19880824,-0.175016,
19880831,-0.0396778,
19880907,0.0305701,
19880914,0.0337861,
19880921,-0.0119196,
19880928,-0.355899,
19881005,-0.34173,
19881012,-0.077037,
19881019,-0.219956,
19881026,-0.183061,
19881102,0.0539729,
19881109,0.00168887,
19881116,-0.0575246,
19881123,0.178868,
19881130,0.0791898,
19881207,-0.181428,
19881214,-0.281639,
19881221,-0.279405,
19881228,-0.43689,
19890104,-0.542931,
19890111,-0.753754,
19890118,-1.0736,
19890125,-1.25075,
19890201,-0.912797,
19890208,-0.480596,
19890215,-0.483037,
19890222,-0.769186,
19890301,-0.954426,
19890308,-0.98266,
19890315,-0.919268,
19890322,-1.15145,
19890329,-1.02143,
19890405,-0.848575,
19890412,-0.929865,
19890419,-1.08631,
19890426,-1.00126,
19890503,-0.870016,
19890510,-1.03225,
19890517,-0.876178,
19890524,-0.567471,
19890531,-0.260523,
19890607,-0.215439,
19890614,-0.206957,
19890621,-0.0363457,
19890628,0.318734,
19890705,0.131232,
19890712,-0.175213,
19890719,0.0441162,
19890726,0.403621,
19890802,0.124408,
19890809,0.023573,
19890816,0.0040881,
19890823,0.328919,
19890830,0.509149,
19890906,0.0777606,
19890913,-0.0383923,
19890920,-0.0445758,
19890927,-0.113439,
19891004,-0.113831,
19891011,0.0335342,
19891018,-0.102888,
19891025,0.156307,
19891101,0.349829,
19891108,0.314392,
19891115,0.128886,
19891122,0.304565,
19891129,0.479308,
19891206,0.633851,
19891213,1.14292,
19891220,1.11911,
19891227,0.772026,
19900103,0.532763,
19900110,0.889647,
19900117,-0.152387,
19900124,0.52651,
19900131,0.497737,
19900207,-0.301944,
19900214,-0.296131,
19900221,0.225758,
19900228,-0.438706,
19900307,0.0281869,
19900314,-0.0806466,
19900321,-0.261133,
19900328,-0.0550227,
19900404,-0.117276,
19900411,0.324585,
19900418,0.217842,
19900425,-0.0405394,
19900502,0.401798,
19900509,0.415824,
19900516,0.0977692,
19900523,0.552748,
19900530,0.3164,
19900606,0.166187,
19900613,-0.57459,
19900620,-0.528119,
19900627,-0.320954,
19900704,0.0183928,
19900711,0.435301,
19900718,0.309015,
19900725,0.3407,
19900801,0.185941,
19900808,0.329055,
19900815,0.597939,
19900822,0.724541,
19900829,0.326968,
19900905,0.527423,
19900912,0.415849,
19900919,0.500466,
19900926,0.466429,
19901003,0.717981,
19901010,0.41707,
19901017,0.352496,
19901024,0.036932,
19901031,0.106204,
19901107,0.513951,
19901114,0.324359,
19901121,0.615831,
19901128,-0.0855138,
19901205,0.593358,
19901212,0.078603,
19901219,-0.563165,
19901226,-0.351897,
19910102,-0.359388,
19910109,-0.185816,
19910116,-0.0021848,
19910123,-0.716314,
19910130,-0.176175,
19910206,-0.319285,
19910213,-0.180457,
19910220,-0.496623,
19910227,-0.582907,
19910306,-0.713677,
19910313,-0.552832,
19910320,-0.363448,
19910327,-0.709184,
19910403,-1.00517,
19910410,-0.277629,
19910417,-0.735788,
19910424,-0.859915,
19910501,-1.06437,
19910508,-1.36353,
19910515,-1.26002,
19910522,-0.748035,
19910529,-0.743379,
19910605,-0.584292,
19910612,-0.752362,
19910619,-0.389333,
19910626,-0.772305,
19910703,-0.45797,
19910710,-0.255634,
19910717,-0.500945,
19910724,-0.719872,
19910731,-0.901775,
19910807,-0.364842,
19910814,-0.516547,
19910821,-0.753111,
19910828,-0.362277,
19910904,0.0283421,
19910911,0.523649,
19910918,0.135893,
19910925,0.488143,
19911002,-0.137562,
19911009,-0.582668,
19911016,-0.128889,
19911023,0.369016,
19911030,-0.186542,
19911106,0.0653956,
19911113,0.333859,
19911120,0.214067,
19911127,0.261055,
19911204,0.308086,
19911211,0.288455,
19911218,-0.612072,
19911225,0.0843136,
19920101,0.29321,
19920108,0.218191,
19920115,0.0916423,
19920122,0.369673,
19920129,1.03529,
19920205,0.699409,
19920212,0.21042,
19920219,0.562645,
19920226,0.619231,
19920304,0.0503186,
19920311,0.374251,
19920318,0.894523,
19920325,1.26335,
19920401,0.318056,
19920408,0.299318,
19920415,0.59942,
19920422,0.600673,
19920429,0.54148,
19920506,1.07703,
19920513,0.596373,
19920520,0.707251,
19920527,0.835306,
19920603,1.06069,
19920610,0.491069,
19920617,0.665732,
19920624,0.556168,
19920701,0.866038,
19920708,0.19276,
19920715,0.530011,
19920722,0.691484,
19920729,0.482427,
19920805,0.394788,
19920812,0.653476,
19920819,0.664067,
19920826,0.478614,
19920902,0.342585,
19920909,0.654786,
19920916,0.961315,
19920923,0.674282,
19920930,0.209555,
19921007,0.540194,
19921014,0.669161,
19921021,0.569834,
19921028,0.812982,
19921104,0.468242,
19921111,0.113224,
19921118,0.196615,
19921125,0.41455,
19921202,0.529235,
19921209,0.0028076,
19921216,0.284452,
19921223,0.54492,
19921230,0.00646603,
19930106,0.618325,
19930113,0.304175,
19930120,-0.418523,
19930127,0.00648955,
19930203,-1.02507,
19930210,-0.123633,
19930217,0.53161,
19930224,-0.101703,
19930303,-0.456576,
19930310,0.123643,
19930317,0.0147131,
19930324,-0.361356,
19930331,-0.526023,
19930407,-0.46357,
19930414,-0.41291,
19930421,-0.115989,
19930428,-0.407591,
19930505,-0.0506277,
19930512,0.131486,
19930519,-0.0965957,
19930526,0.179183,
19930602,0.10424,
19930609,-0.743338,
19930616,0.37046,
19930623,-0.328543,
19930630,0.0680039,
19930707,-0.484662,
19930714,-0.254831,
19930721,-0.599209,
19930728,-0.273222,
19930804,0.130223,
19930811,-0.420634,
19930818,0.0548506,
19930825,-0.323621,
19930901,-0.332777,
19930908,-0.964643,
19930915,-0.378659,
19930922,-0.566504,
19930929,-0.312434,
19931006,-0.566391,
19931013,-0.378564,
19931020,-0.287011,
19931027,-0.657739,
19931103,-1.03507,
19931110,-1.3652,
19931117,-1.20721,
19931124,-1.24943,
19931201,-1.67805,
19931208,-1.44307,
19931215,-1.37488,
19931222,-1.03438,
19931229,-1.11094,
19940105,-0.927049,
19940112,-1.22772,
19940119,-1.04139,
19940126,-1.10016,
19940202,-0.969891,
19940209,-0.587587,
19940216,-1.17545,
19940223,-1.62483,
19940302,-1.27809,
19940309,-0.923591,
19940316,-1.09475,
19940323,-1.49987,
19940330,-1.49758,
19940406,-1.50064,
19940413,-0.836305,
19940420,-0.523679,
