"time","x_co","anomaly_co","x_co climatology","num_obs"
20180104,72.3211,-20.6209,92.9421,60
20180111,72.1174,-22.9402,95.0576,7
20180118,95.4427,-2.3301,97.7728,5
20180125,79.9328,-13.6875,93.6203,7
20180201,92.7104,-3.0283,95.7387,55
20180208,124.064,23.9413,100.123,104
20180215,106.171,4.75097,101.42,165
20180222,89.0937,-12.0302,101.124,75
20180301,87.2852,-6.9591,94.2443,61
20180308,81.4053,-19.297,100.702,52
20180315,70.8542,-29.1349,99.9891,-9999
20180322,65.3365,-24.8736,90.2102,13
20180329,78.9954,-9.17845,88.1738,91
20180405,105.221,20.7424,84.4783,81
20180412,80.7346,-6.8009,87.5355,54
20180419,70.4376,-10.0177,80.4553,13
20180426,75.8307,-0.895774,76.7265,140
20180503,77.2353,-0.989068,78.2243,231
20180510,77.9106,1.69232,76.2183,121
20180517,68.3095,-9.59916,77.9087,51
20180524,64.3856,-11.8513,76.2369,103
20180531,75.6007,-1.43127,77.032,177
20180607,72.8591,-1.46421,74.3233,156
20180614,72.7866,-1.65439,74.441,164
20180621,71.6828,-4.99793,76.6807,169
20180628,62.9812,-13.6307,76.6119,85
20180705,68.2333,-6.62668,74.86,79
20180712,70.0631,-3.59342,73.6565,185
20180719,69.2642,-4.38178,73.6459,333
20180726,74.2453,-2.60393,76.8492,479
20180802,75.0159,-4.75608,79.772,151
20180809,77.3789,-1.89278,79.2717,154
20180816,79.9333,-4.91284,84.8462,296
20180823,83.8163,1.30203,82.5143,195
20180830,78.8568,-5.71852,84.5753,116
20180906,71.8969,-15.5904,87.4873,119
20180913,82.5817,-13.1287,95.7104,133
20180920,86.1591,-10.0504,96.2095,132
20180927,76.7608,-20.0559,96.8167,40
20181004,77.9345,-20.9436,98.8781,91
20181011,93.7288,-6.4222,100.151,39
20181018,99.2885,-2.00877,101.297,52
20181025,94.1892,-7.84537,102.035,71
20181101,93.9153,-3.70732,97.6226,44
20181108,88.5729,-6.27802,94.8509,28
20181115,90.0778,-1.73223,91.81,89
20181122,86.0661,-3.2734,89.3395,50
20181129,77.1401,-11.0356,88.1757,16
20181206,77.3884,-9.65414,87.0426,63
20181213,76.8956,-7.81906,84.7147,37
20181220,94.1655,4.63841,89.5271,38
20181227,84.9695,-2.2324,87.2019,79
20190104,90.6831,-2.25894,92.9421,69
20190111,84.2803,-10.7773,95.0576,61
20190118,92.6741,-5.09865,97.7728,38
20190125,96.1979,2.57762,93.6203,56
20190201,94.4818,-1.25698,95.7387,37
20190208,84.537,-15.5857,100.123,110
20190215,86.354,-15.0658,101.42,119
20190222,88.3595,-12.7643,101.124,241
20190301,90.8758,-3.36853,94.2443,116
20190308,89.8073,-10.895,100.702,114
20190315,90.5193,-9.46985,99.9891,-9999
20190322,90.4086,0.19849,90.2102,70
20190329,87.4352,-0.738659,88.1738,58
20190405,88.5313,4.05298,84.4783,114
20190412,83.4045,-4.13099,87.5355,82
20190419,78.6443,-1.81098,80.4553,172
20190426,71.2559,-5.47057,76.7265,45
20190503,77.5532,-0.671079,78.2243,193
20190510,73.3531,-2.8652,76.2183,331
20190517,73.8943,-4.01435,77.9087,103
20190524,71.3852,-4.85163,76.2369,145
20190531,74.2289,-2.8031,77.032,57
20190607,73.7671,-0.556184,74.3233,87
20190614,69.2383,-5.20267,74.441,104
20190621,71.7189,-4.96176,76.6807,145
20190628,72.8971,-3.7148,76.6119,198
20190705,72.3221,-2.53787,74.86,232
20190712,75.1871,1.53055,73.6565,377
20190719,67.1119,-6.53399,73.6459,140
20190726,75.017,-1.83223,76.8492,61
20190802,81.2849,1.51296,79.772,-9999
20190809,83.2063,3.93462,79.2717,-9999
20190816,82.8676,-1.97855,84.8462,-9999
20190823,80.1664,-2.34791,82.5143,33
20190830,82.3423,-2.23309,84.5753,273
20190906,109.913,22.4259,87.4873,461
20190913,118.808,23.0977,95.7104,315
20190920,125.071,28.8619,96.2095,229
20190927,96.0784,-0.738275,96.8167,53
20191004,96.0164,-2.86176,98.8781,56
20191011,93.3887,-6.76229,100.151,62
20191018,84.0428,-17.2544,101.297,130
20191025,108.933,6.8979,102.035,114
20191101,87.7197,-9.90293,97.6226,83
20191108,98.8974,4.0465,94.8509,151
20191115,91.5641,-0.245905,91.81,177
20191122,89.0929,-0.246551,89.3395,68
20191129,85.994,-2.18169,88.1757,190
20191206,90.907,3.86449,87.0426,78
20191213,79.1722,-5.54242,84.7147,25
20191220,84.1749,-5.35216,89.5271,67
20191227,82.9629,-4.23906,87.2019,102
